demand_index,time_slot,day_of_week,competition_pressure,operational_cost,seasonality_index,marketing_intensity,dynamic_price,time_slot_sin,time_slot_cos,day_of_week_sin,day_of_week_cos
64.0,2,6,0.86,75.67,0.94,0.04,244.00182440816815,0.4338837391175581,0.9009688679024191,-0.7818314824680299,0.6234898018587334
97.0,13,4,0.79,125.29,0.7,0.7,304.27880635393404,0.2225209339563141,-0.9749279121818237,-0.433883739117558,-0.9009688679024191
113.0,22,6,1.14,130.73,1.48,0.16,132.2262336116747,-0.9749279121818238,0.22252093395631334,-0.7818314824680299,0.6234898018587334
129.0,20,6,0.39,129.01,0.9955188679245284,0.46499999999999997,456.8099082093592,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
12.0,16,4,0.42,172.24,0.69,0.77,244.39929005287885,-0.433883739117558,-0.9009688679024191,-0.433883739117558,-0.9009688679024191
109.0,20,0,1.0,131.39,1.08,0.685,327.6620320274809,-0.9749279121818236,-0.2225209339563146,0.0,1.0
97.5,20,5,0.05,119.92,1.2,0.6,371.50783989037126,-0.9749279121818236,-0.2225209339563146,-0.9749279121818236,-0.2225209339563146
86.0,27,6,0.75,90.71,0.65,0.94,301.01051850752526,-0.22252093395631464,0.9749279121818235,-0.7818314824680299,0.6234898018587334
83.0,17,2,0.56,131.15,1.38,1.28,391.7406663878047,-0.6234898018587338,-0.7818314824680296,0.9749279121818236,-0.22252093395631434
70.0,6,3,0.43,196.08,1.29,1.1,391.32480322747824,0.9749279121818236,0.22252093395631445,0.43388373911755823,-0.900968867902419
83.0,4,1,0.73,72.53,0.63,0.74,278.3563108916939,0.7818314824680298,0.6234898018587336,0.7818314824680298,0.6234898018587336
38.0,11,7,0.3,164.63,0.96,0.8,295.60061858836724,0.6234898018587339,-0.7818314824680295,-2.4492935982947064e-16,1.0
81.5,22,2,0.38,137.91,1.15,0.96,216.9887629235535,-0.9749279121818238,0.22252093395631334,0.9749279121818236,-0.22252093395631434
125.0,20,3,0.7994440767703508,128.61,0.9955188679245284,0.905,449.69462523707614,-0.9749279121818236,-0.2225209339563146,0.43388373911755823,-0.900968867902419
2.0,20,3,0.43,172.12,0.5,0.85,139.38360236547402,-0.9749279121818236,-0.2225209339563146,0.43388373911755823,-0.900968867902419
33.0,22,1,0.7994440767703508,95.1,1.47,1.05,312.6085972719225,-0.9749279121818238,0.22252093395631334,0.7818314824680298,0.6234898018587336
54.0,22,1,0.26,125.17,0.81,0.92,226.19008994272832,-0.9749279121818238,0.22252093395631334,0.7818314824680298,0.6234898018587336
108.0,0,4,0.64,215.78875000000002,1.06,0.01,465.2984202907263,0.0,1.0,-0.433883739117558,-0.9009688679024191
15.0,12,4,0.43,126.55,0.54,1.06,202.1349264997956,0.43388373911755823,-0.900968867902419,-0.433883739117558,-0.9009688679024191
93.0,19,6,0.75,121.63,1.49,0.6900000000000001,368.3742716222384,-0.900968867902419,-0.4338837391175583,-0.7818314824680299,0.6234898018587334
63.0,20,5,1.23,119.92,1.46,0.32,259.2282357727828,-0.9749279121818236,-0.2225209339563146,-0.9749279121818236,-0.2225209339563146
74.0,2,1,1.47,80.41,0.7,0.66,240.8376729794892,0.4338837391175581,0.9009688679024191,0.7818314824680298,0.6234898018587336
51.0,22,7,0.4,68.79,1.32,0.77,370.5097748924388,-0.9749279121818238,0.22252093395631334,-2.4492935982947064e-16,1.0
59.0,27,8,1.13,119.92,1.17,0.34,259.582405694781,-0.22252093395631464,0.9749279121818235,0.7818314824680296,0.6234898018587337
67.0,14,0,1.01,64.82,1.29,0.08,308.74148423827074,1.2246467991473532e-16,-1.0,0.0,1.0
63.0,10,8,0.35,208.94,0.86,0.4533333333333333,374.5427489999517,0.7818314824680299,-0.6234898018587335,0.7818314824680296,0.6234898018587337
98.0,16,3,0.92,119.92,1.02,0.8266666666666665,398.23412029431984,-0.433883739117558,-0.9009688679024191,0.43388373911755823,-0.900968867902419
58.0,14,3,0.04,147.08,1.4,1.2,340.56435882597094,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
9.0,2,8,1.39,168.18,1.03,0.22,187.87012618673148,0.4338837391175581,0.9009688679024191,0.7818314824680296,0.6234898018587337
13.0,9,7,1.46,104.0,0.59,1.14,146.47462263239754,0.9009688679024191,-0.43388373911755806,-2.4492935982947064e-16,1.0
17.0,16,1,0.98,157.07,0.73,0.91,232.3300419893402,-0.433883739117558,-0.9009688679024191,0.7818314824680298,0.6234898018587336
51.0,8,6,0.18,181.77,1.12,0.12,198.66232383531337,0.9749279121818236,-0.22252093395631434,-0.7818314824680299,0.6234898018587334
85.0,22,6,1.22,198.69,1.1,1.13,404.2063887375962,-0.9749279121818238,0.22252093395631334,-0.7818314824680299,0.6234898018587334
61.0,18,1,0.44,121.18,1.49,1.15,352.04712582243843,-0.7818314824680297,-0.6234898018587337,0.7818314824680298,0.6234898018587336
57.0,25,0,0.71,159.63,1.47,0.46,356.421744966396,-0.6234898018587337,0.7818314824680297,0.0,1.0
5.0,1,4,1.06,125.94,0.67,0.91,169.10942877658556,0.2225209339563144,0.9749279121818236,-0.433883739117558,-0.9009688679024191
77.0,10,6,1.23,81.61,0.9955188679245284,0.91,267.228084356291,0.7818314824680299,-0.6234898018587335,-0.7818314824680299,0.6234898018587334
97.0,19,6,0.59,176.47,0.66,0.85,430.5100074865687,-0.900968867902419,-0.4338837391175583,-0.7818314824680299,0.6234898018587334
61.0,6,4,1.45,175.75,0.78,0.06,292.275595174424,0.9749279121818236,0.22252093395631445,-0.433883739117558,-0.9009688679024191
129.0,22,3,1.51,97.08,1.01,1.28,425.4995447414745,-0.9749279121818238,0.22252093395631334,0.43388373911755823,-0.900968867902419
124.0,27,6,1.09,144.54,1.06,0.72,358.07624248951566,-0.22252093395631464,0.9749279121818235,-0.7818314824680299,0.6234898018587334
10.0,20,2,0.7994440767703508,56.87,0.5,0.37,181.279443973849,-0.9749279121818236,-0.2225209339563146,0.9749279121818236,-0.22252093395631434
70.0,15,3,0.7994440767703508,132.57,0.9,1.19,399.35280078227913,-0.22252093395631384,-0.9749279121818237,0.43388373911755823,-0.900968867902419
72.0,25,1,1.22,155.15,1.49,0.8633333333333333,330.5141373498563,-0.6234898018587337,0.7818314824680297,0.7818314824680298,0.6234898018587336
18.0,2,8,0.7994440767703508,152.5,1.05,0.5366666666666666,139.23506776968267,0.4338837391175581,0.9009688679024191,0.7818314824680296,0.6234898018587337
78.0,16,4,0.81,179.57,1.35,0.21,402.1369581935402,-0.433883739117558,-0.9009688679024191,-0.433883739117558,-0.9009688679024191
82.0,20,2,1.4,104.12,1.24,1.09,80.20300892759329,-0.9749279121818236,-0.2225209339563146,0.9749279121818236,-0.22252093395631434
86.0,20,3,1.52,112.77,0.87,0.32,290.01333575393335,-0.9749279121818236,-0.2225209339563146,0.43388373911755823,-0.900968867902419
89.5,19,7,1.48,140.55,0.9955188679245284,0.6100000000000001,84.47191341274907,-0.900968867902419,-0.4338837391175583,-2.4492935982947064e-16,1.0
93.0,18,5,0.7994440767703508,112.69,0.77,0.9,274.02555605858413,-0.7818314824680297,-0.6234898018587337,-0.9749279121818236,-0.2225209339563146
108.0,20,3,0.48,95.77,0.9955188679245284,0.92,450.46825061446657,-0.9749279121818236,-0.2225209339563146,0.43388373911755823,-0.900968867902419
110.0,13,4,0.58,39.8,0.7,0.26,269.64445986056364,0.2225209339563141,-0.9749279121818237,-0.433883739117558,-0.9009688679024191
17.0,18,6,0.96,133.06,0.77,0.84,208.7846092452304,-0.7818314824680297,-0.6234898018587337,-0.7818314824680299,0.6234898018587334
42.0,21,6,0.35,110.78,0.73,0.29,216.67372814306773,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
41.0,4,6,0.13,65.68,0.69,0.82,223.23921791909095,0.7818314824680298,0.6234898018587336,-0.7818314824680299,0.6234898018587334
85.0,10,0,0.7,125.91,1.12,0.15,313.2783898806519,0.7818314824680299,-0.6234898018587335,0.0,1.0
61.0,20,3,0.7994440767703508,72.82,0.65,0.14,242.887318182653,-0.9749279121818236,-0.2225209339563146,0.43388373911755823,-0.900968867902419
17.0,5,6,0.7994440767703508,119.92,1.45,0.78,259.2639104665936,0.9009688679024191,0.4338837391175582,-0.7818314824680299,0.6234898018587334
127.0,20,4,1.26,111.94,0.95,0.05,415.5753009238399,-0.9749279121818236,-0.2225209339563146,-0.433883739117558,-0.9009688679024191
103.5,20,1,0.99,124.82,1.0,0.21500000000000002,102.38434861285089,-0.9749279121818236,-0.2225209339563146,0.7818314824680298,0.6234898018587336
80.0,16,1,0.16,127.51,0.59,0.38,335.9914676777697,-0.433883739117558,-0.9009688679024191,0.7818314824680298,0.6234898018587336
51.0,20,6,1.59,118.58,0.97,0.15,174.54693584645366,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
57.0,5,5,0.7994440767703508,140.98,1.15,1.04,372.4374650671696,0.9009688679024191,0.4338837391175582,-0.9749279121818236,-0.2225209339563146
58.0,5,5,0.96,34.42,1.37,0.89,245.26303715097995,0.9009688679024191,0.4338837391175582,-0.9749279121818236,-0.2225209339563146
31.0,7,6,0.41,112.6,1.13,0.85,234.7683969592934,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
56.66666666666667,20,4,0.11,177.25,1.26,0.69,378.8555349692897,-0.9749279121818236,-0.2225209339563146,-0.433883739117558,-0.9009688679024191
82.33333333333334,17,2,0.31,78.49,1.48,0.53,140.1996441306973,-0.6234898018587338,-0.7818314824680296,0.9749279121818236,-0.22252093395631434
108.0,4,2,0.15,88.52,1.5,0.75,359.51470296524565,0.7818314824680298,0.6234898018587336,0.9749279121818236,-0.22252093395631434
84.0,20,0,0.7994440767703508,119.92,1.25,0.37,377.1371122475379,-0.9749279121818236,-0.2225209339563146,0.0,1.0
95.0,3,3,1.32,71.09,0.58,1.12,330.5523727710868,0.6234898018587335,0.7818314824680298,0.43388373911755823,-0.900968867902419
106.0,2,5,1.57,69.59,0.9955188679245284,0.76,331.3992165150114,0.4338837391175581,0.9009688679024191,-0.9749279121818236,-0.2225209339563146
57.0,24,3,1.28,138.01,0.69,0.6950000000000001,277.3746746136356,-0.7818314824680299,0.6234898018587334,0.43388373911755823,-0.900968867902419
74.0,18,8,0.25,123.64,0.9955188679245284,0.63,401.51819678780544,-0.7818314824680297,-0.6234898018587337,0.7818314824680296,0.6234898018587337
93.0,25,4,0.96,151.25,0.8,0.56,346.5588282981552,-0.6234898018587337,0.7818314824680297,-0.433883739117558,-0.9009688679024191
32.0,10,6,0.32,86.28,0.9955188679245284,0.72,174.2614953063315,0.7818314824680299,-0.6234898018587335,-0.7818314824680299,0.6234898018587334
63.0,9,1,1.13,147.2,1.32,1.04,334.8540042262088,0.9009688679024191,-0.43388373911755806,0.7818314824680298,0.6234898018587336
65.0,20,6,0.54,82.59,0.78,0.71,56.31862556679796,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
67.0,11,1,0.78,120.76,0.99,0.51,163.72401567304863,0.6234898018587339,-0.7818314824680295,0.7818314824680298,0.6234898018587336
69.0,7,6,0.7994440767703508,164.38,0.9955188679245284,0.91,194.0048841316557,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
71.0,20,7,0.06,142.3,0.78,0.91,338.3727109300063,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
90.0,4,7,0.74,124.79,0.89,0.555,318.10281252578125,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
12.0,6,2,0.25,118.42,0.68,0.2,180.86218033786,0.9749279121818236,0.22252093395631445,0.9749279121818236,-0.22252093395631434
35.5,1,2,0.88,119.92,0.92,1.07,160.4988210003093,0.2225209339563144,0.9749279121818236,0.9749279121818236,-0.22252093395631434
59.0,9,8,1.28,151.77,1.02,0.95,338.08939483830875,0.9009688679024191,-0.43388373911755806,0.7818314824680296,0.6234898018587337
92.0,23,4,1.48,49.47,0.9955188679245284,0.48,325.690912413545,-0.9009688679024193,0.43388373911755795,-0.433883739117558,-0.9009688679024191
86.0,26,4,1.04,51.68,0.84,0.17,304.2330871434108,-0.4338837391175575,0.9009688679024194,-0.433883739117558,-0.9009688679024191
58.0,20,8,0.38,172.01,0.69,0.95,346.10051822842075,-0.9749279121818236,-0.2225209339563146,0.7818314824680296,0.6234898018587337
91.0,4,4,0.65,73.03,0.85,0.15,259.0079341284777,0.7818314824680298,0.6234898018587336,-0.433883739117558,-0.9009688679024191
1.0,27,6,0.11,133.38,0.95,0.30500000000000005,161.58033771169826,-0.22252093395631464,0.9749279121818235,-0.7818314824680299,0.6234898018587334
64.0,17,7,0.29,176.55,0.9955188679245284,0.46,356.2091217270905,-0.6234898018587338,-0.7818314824680296,-2.4492935982947064e-16,1.0
11.0,20,0,1.19,155.63,0.54,0.06,190.04704956322672,-0.9749279121818236,-0.2225209339563146,0.0,1.0
50.0,14,4,1.54,166.22,1.28,1.15,296.5185358254848,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
115.0,26,7,1.07,167.56,0.79,0.34,419.6713870106447,-0.4338837391175575,0.9009688679024194,-2.4492935982947064e-16,1.0
57.0,9,5,0.34,164.62,1.29,1.26,365.26264927453775,0.9009688679024191,-0.43388373911755806,-0.9749279121818236,-0.2225209339563146
7.0,7,6,0.92,141.15,1.46,0.47,238.00202374828444,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
45.0,8,4,1.44,94.17,0.9,0.54,261.5207323834944,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191
109.0,20,0,1.57,64.85,0.9955188679245284,0.525,305.3521004191412,-0.9749279121818236,-0.2225209339563146,0.0,1.0
63.0,4,6,1.38,90.93,0.57,0.51,384.7671560055284,0.7818314824680298,0.6234898018587336,-0.7818314824680299,0.6234898018587334
17.0,21,8,1.19,109.98,1.08,0.12,121.7243116078658,-1.0,-1.8369701987210297e-16,0.7818314824680296,0.6234898018587337
92.0,6,8,0.22,117.77,1.03,0.1925,362.3311461760477,0.9749279121818236,0.22252093395631445,0.7818314824680296,0.6234898018587337
100.0,0,7,1.04,84.68,1.38,0.265,598.2635172022032,0.0,1.0,-2.4492935982947064e-16,1.0
69.0,20,3,0.9,155.24,1.25,0.33749999999999997,360.97502388953,-0.9749279121818236,-0.2225209339563146,0.43388373911755823,-0.900968867902419
10.0,4,8,0.63,27.5,0.81,0.41,105.29545549952516,0.7818314824680298,0.6234898018587336,0.7818314824680296,0.6234898018587337
49.0,8,8,0.51,150.1,0.95,0.62,322.6147440163268,0.9749279121818236,-0.22252093395631434,0.7818314824680296,0.6234898018587337
122.0,5,8,0.31,196.64,0.55,0.82,447.4627981240992,0.9009688679024191,0.4338837391175582,0.7818314824680296,0.6234898018587337
95.5,20,5,1.3,92.96,1.0,0.44,63.751786883143815,-0.9749279121818236,-0.2225209339563146,-0.9749279121818236,-0.2225209339563146
69.0,19,5,0.22,133.32,1.4,0.26,329.0485175492831,-0.900968867902419,-0.4338837391175583,-0.9749279121818236,-0.2225209339563146
8.0,4,7,1.38,199.58,0.55,0.02,168.8739665954708,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0
45.0,22,2,0.46,108.14,0.73,1.22,250.55055621785735,-0.9749279121818238,0.22252093395631334,0.9749279121818236,-0.22252093395631434
26.5,9,5,0.82,90.51,0.9955188679245284,0.92,138.48500436691464,0.9009688679024191,-0.43388373911755806,-0.9749279121818236,-0.2225209339563146
8.0,21,7,1.07,89.84,1.27,0.22,154.26888645295156,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
14.0,11,0,0.08,99.84,0.71,0.5650000000000001,112.80954582093815,0.6234898018587339,-0.7818314824680295,0.0,1.0
20.0,6,5,1.53,167.12,0.9955188679245284,0.91,176.93794738390213,0.9749279121818236,0.22252093395631445,-0.9749279121818236,-0.2225209339563146
0.0,18,6,1.18,183.22,0.99,0.33,216.882280529672,-0.7818314824680297,-0.6234898018587337,-0.7818314824680299,0.6234898018587334
90.0,20,4,1.46,142.73,0.84,1.13,391.0289381347216,-0.9749279121818236,-0.2225209339563146,-0.433883739117558,-0.9009688679024191
19.0,20,8,0.14,215.78875000000002,0.84,0.03,328.8409697568427,-0.9749279121818236,-0.2225209339563146,0.7818314824680296,0.6234898018587337
5.0,20,4,1.04,121.84,0.89,0.24,180.919263650914,-0.9749279121818236,-0.2225209339563146,-0.433883739117558,-0.9009688679024191
105.0,19,5,0.39,60.3,0.9955188679245284,0.17,342.9129168520524,-0.900968867902419,-0.4338837391175583,-0.9749279121818236,-0.2225209339563146
110.0,26,6,0.84,167.1,0.62,0.535,398.1041198508855,-0.4338837391175575,0.9009688679024194,-0.7818314824680299,0.6234898018587334
12.0,20,6,1.39,73.2,0.9,0.9,159.68904322715585,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
76.0,17,2,1.57,161.49,0.58,0.91,298.1996662177901,-0.6234898018587338,-0.7818314824680296,0.9749279121818236,-0.22252093395631434
21.0,20,0,0.66,128.96,0.84,0.92,236.31021024611664,-0.9749279121818236,-0.2225209339563146,0.0,1.0
56.0,21,6,0.57,168.67,0.82,0.65,300.25396011892906,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
22.0,20,0,0.7994440767703508,90.42,1.43,0.92,248.0809033239696,-0.9749279121818236,-0.2225209339563146,0.0,1.0
51.5,6,7,0.7994440767703508,215.78875000000002,1.2,0.68,274.23733568499324,0.9749279121818236,0.22252093395631445,-2.4492935982947064e-16,1.0
81.0,0,4,0.03,113.66,0.84,1.15,414.9511459201916,0.0,1.0,-0.433883739117558,-0.9009688679024191
125.0,9,4,0.7994440767703508,120.08,1.24,0.14,518.7281011034855,0.9009688679024191,-0.43388373911755806,-0.433883739117558,-0.9009688679024191
127.0,13,6,1.22,123.53,0.67,0.68,377.0979044446711,0.2225209339563141,-0.9749279121818237,-0.7818314824680299,0.6234898018587334
2.0,16,2,0.29,48.16,1.31,0.54,143.7506470032424,-0.433883739117558,-0.9009688679024191,0.9749279121818236,-0.22252093395631434
26.0,17,7,1.26,103.74,0.88,0.54,232.16416111948945,-0.6234898018587338,-0.7818314824680296,-2.4492935982947064e-16,1.0
110.0,20,1,0.99,76.05,1.01,0.58,321.6277313949317,-0.9749279121818236,-0.2225209339563146,0.7818314824680298,0.6234898018587336
105.5,0,5,0.7994440767703508,118.85,1.19,0.53,253.57509058630689,0.0,1.0,-0.9749279121818236,-0.2225209339563146
101.0,11,3,0.7994440767703508,142.86,0.81,0.48,397.3453289553434,0.6234898018587339,-0.7818314824680295,0.43388373911755823,-0.900968867902419
113.5,9,4,1.51,92.33,0.9955188679245284,0.7050000000000001,76.34584760354295,0.9009688679024191,-0.43388373911755806,-0.433883739117558,-0.9009688679024191
126.0,12,8,1.27,90.2,1.0,0.93,400.6794763752915,0.43388373911755823,-0.900968867902419,0.7818314824680296,0.6234898018587337
71.0,18,6,0.7994440767703508,78.66,1.4,0.53,409.491798829063,-0.7818314824680297,-0.6234898018587337,-0.7818314824680299,0.6234898018587334
94.0,26,7,0.71,119.44,0.58,0.5833333333333334,392.75743263568353,-0.4338837391175575,0.9009688679024194,-2.4492935982947064e-16,1.0
89.5,0,8,0.7994440767703508,79.22,1.42,0.6366666666666666,267.4242024316751,0.0,1.0,0.7818314824680296,0.6234898018587337
85.0,20,7,0.06,153.49,0.6,0.69,458.5930433136467,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
51.0,25,5,0.57,160.38,1.26,0.86,265.6753855227332,-0.6234898018587337,0.7818314824680297,-0.9749279121818236,-0.2225209339563146
128.0,6,7,0.7994440767703508,200.47,1.47,1.03,543.9861971630653,0.9749279121818236,0.22252093395631445,-2.4492935982947064e-16,1.0
120.0,20,6,0.86,88.81,0.56,0.16,301.0806673114635,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
6.0,3,4,0.08,89.61,1.23,0.68,182.07812345077485,0.6234898018587335,0.7818314824680298,-0.433883739117558,-0.9009688679024191
103.0,20,5,0.88,38.89,0.63,0.75,230.202876210664,-0.9749279121818236,-0.2225209339563146,-0.9749279121818236,-0.2225209339563146
79.33333333333333,0,7,0.94,85.7,0.7,0.43,266.4740085616954,0.0,1.0,-2.4492935982947064e-16,1.0
55.666666666666664,27,4,0.25,158.65,1.25,0.15,264.92667830253504,-0.22252093395631464,0.9749279121818235,-0.433883739117558,-0.9009688679024191
32.0,23,6,1.41,134.26,0.79,0.83,212.050670698467,-0.9009688679024193,0.43388373911755795,-0.7818314824680299,0.6234898018587334
19.0,17,7,1.21,132.63,1.4,0.35,185.30129394591307,-0.6234898018587338,-0.7818314824680296,-2.4492935982947064e-16,1.0
24.333333333333332,8,5,0.7994440767703508,140.37,0.89,0.15,84.28723359117753,0.9749279121818236,-0.22252093395631434,-0.9749279121818236,-0.2225209339563146
29.666666666666664,20,1,0.22,26.58,0.52,0.55,48.44555032495131,-0.9749279121818236,-0.2225209339563146,0.7818314824680298,0.6234898018587336
35.0,24,3,0.92,121.69,0.62,0.9,232.12626061743657,-0.7818314824680299,0.6234898018587334,0.43388373911755823,-0.900968867902419
27.0,15,6,0.7994440767703508,207.04,0.63,0.55,188.94657796745085,-0.22252093395631384,-0.9749279121818237,-0.7818314824680299,0.6234898018587334
19.0,1,7,0.73,82.89,0.85,0.07,130.97762632281626,0.2225209339563144,0.9749279121818236,-2.4492935982947064e-16,1.0
35.0,8,2,0.41,57.96,0.9955188679245284,0.9,203.1500761621197,0.9749279121818236,-0.22252093395631434,0.9749279121818236,-0.22252093395631434
44.0,1,4,0.31,53.3,0.63,0.59,239.46316561110143,0.2225209339563144,0.9749279121818236,-0.433883739117558,-0.9009688679024191
